EmployeeID,Experience,EducationLevel,PerformanceScore,Age,Department,Gender,WorkHours,Salary
20759,3,1,1.48,25,Marketing,Female,59,42995.97021689959
95686,15,3,1.75,58,Sales,Male,42,71226.07225026666
877,29,4,3.46,55,IT,Female,35,125684.72887823694
51052,10,2,4.26,22,Finance,Male,46,60607.83591434643
22280,30,1,1.18,43,Sales,Female,40,86839.78223649677
4524,5,4,1.36,36,IT,Male,50,80204.00356885599
17140,25,1,1.63,23,IT,Female,50,118963.60684631635
66981,33,4,4.49,37,HR,Female,56,72227.47800664553
4474,28,1,1.94,39,Sales,Female,55,62047.28664140072
98282,36,2,1.36,47,Marketing,Male,51,88503.0058897933
88828,40,1,3.49,47,Finance,Female,46,84821.12068110309
72249,32,3,1.28,22,IT,Female,50,82356.18498023832
75905,31,1,4.38,37,IT,Female,48,111426.57616836924
34395,20,2,1.1,62,Sales,Male,51,85071.3741453763
57446,40,1,2.36,56,IT,Male,46,115423.45965059378
9646,24,1,4.89,32,Sales,Male,58,91498.0699182225
44364,2,4,1.89,55,Marketing,Male,51,81626.69724661346
91777,30,1,3.85,65,IT,Female,58,91671.81971071835
21568,24,2,3.12,58,IT,Female,43,106956.27698257148
32219,19,4,3.17,65,HR,Female,52,60914.30287904778
57676,32,2,4.46,29,Finance,Male,32,102071.8230203663
32708,10,3,2.86,59,Sales,Male,43,58528.24410803716
29795,33,2,2.77,32,HR,Male,60,63915.47915794064
29832,38,2,3.26,61,IT,Male,33,82312.62673188852
80753,23,4,4.72,26,Sales,Female,42,87641.76609576892
47206,7,4,1.48,29,Finance,Male,42,100413.83640116102
48903,12,3,1.52,61,HR,Female,53,79256.54280008658
8493,2,2,3.49,49,Finance,Female,47,98067.61379933772
49861,1,4,2.49,41,Marketing,Female,37,66614.76265066216
19664,12,3,1.78,25,Sales,Male,43,64488.60584850735
10195,4,1,3.98,45,Finance,Male,33,103542.01878794256
96064,16,2,2.87,54,Sales,Female,36,63936.321528563865
81093,31,4,3.16,62,Marketing,Male,34,95871.58607724737
6473,14,1,1.55,26,Finance,Female,51,60899.03848970365
14630,39,2,1.26,48,HR,Male,44,54039.70216455408
55540,15,3,4.49,38,IT,Female,48,108451.21024677828
30041,23,3,2.25,26,Finance,Male,52,77922.12448940976
16687,33,2,3.64,49,IT,Male,49,96596.52207455394
26911,6,3,2.36,27,HR,Male,35,49171.7417126256
93693,27,2,2.83,24,HR,Female,43,76545.21774494363
58468,15,4,2.99,33,Sales,Male,47,87289.88010348805
47301,15,1,3.68,29,HR,Male,49,65905.0828339261
58229,17,4,3.57,31,Sales,Female,54,56785.29634527235
34767,27,3,3.31,41,Finance,Male,35,79696.46840375461
89367,34,2,3.22,42,Marketing,Female,45,64255.60336685522
12589,6,1,4.87,61,Sales,Male,48,85640.48588257139
85389,8,3,1.3,61,Marketing,Male,34,62090.07328072149
82974,38,3,1.23,42,Sales,Male,58,58252.00079325416
53311,18,1,1.89,29,Sales,Female,50,60270.287808924826
9065,10,4,1.09,51,HR,Male,53,76962.11928435393
73916,18,2,2.9,40,Finance,Male,33,78829.4432192901
68186,25,2,4.24,50,Finance,Male,51,103981.98730454716
10776,15,1,1.09,55,Finance,Female,34,102421.17655403729
54907,30,3,2.48,65,IT,Male,44,90752.99150883575
63520,7,3,1.63,62,HR,Female,54,56186.811452878355
18007,15,4,3.29,56,IT,Male,53,123818.17913085168
5439,23,1,2.85,32,Finance,Female,33,108246.42919497265
28887,28,1,2.91,26,IT,Male,33,117352.91403973776
26576,38,4,1.44,47,Marketing,Female,47,59749.32565787855
5432,11,2,2.72,42,Finance,Female,59,102231.11308739701
66055,12,3,2.76,36,HR,Male,59,70475.078760011
41863,10,4,3.91,21,Finance,Female,56,86658.89995052542
60551,18,1,2.82,59,HR,Female,44,73501.49853557022
76597,4,1,4.85,61,Marketing,Male,34,86129.43263424761
61019,13,2,3.93,40,Finance,Male,40,107212.21430633505
26399,4,4,4.11,28,HR,Female,50,83073.10505108602
13157,17,4,4.09,50,Sales,Female,41,78315.9139067808
660,21,2,2.62,38,Marketing,Female,40,69593.77718293
78300,40,1,1.42,48,HR,Female,49,70297.16841456384
32754,13,4,1.55,56,HR,Male,51,70527.15184960086
76662,39,3,4.07,59,Finance,Male,36,71607.31611147213
73102,19,2,1.31,44,Sales,Male,44,93390.11656806796
17557,34,1,4.93,41,HR,Female,58,47209.42692710875
56036,19,1,1.19,52,Sales,Female,41,94722.96610013866
7320,2,2,4.16,34,HR,Female,60,84790.85900840985
18993,11,3,1.89,39,IT,Female,52,96173.76357659667
27587,27,4,1.2,27,Sales,Male,35,68163.82394219717
41372,19,3,2.4,38,HR,Male,58,69940.97032817162
9975,37,3,3.96,27,Marketing,Male,33,88087.998023462
70722,18,4,4.08,36,Finance,Female,30,102783.30436312633
86634,38,1,3.53,20,IT,Female,47,114526.06090955216
79516,13,2,4.39,24,Sales,Male,59,89916.81901582624
28425,1,2,4.16,63,HR,Female,56,57595.55391731324
32462,7,3,4.33,44,Finance,Female,57,96123.90998192776
5844,40,4,3.01,61,HR,Male,58,63837.57082972839
98381,11,4,4.45,48,IT,Female,30,124629.2634590284
59902,20,1,1.67,62,Finance,Male,59,108401.82973200959
31843,20,1,3.97,23,HR,Male,44,72501.1774401775
97171,12,2,3.74,59,Marketing,Female,51,65307.499980307104
31991,8,1,4.01,20,Sales,Male,45,72934.22703869508
66117,2,4,1.27,24,HR,Male,37,62810.35179305932
16963,36,3,1.37,44,Sales,Female,48,87607.71585050356
71712,11,1,4.54,23,HR,Female,55,60779.61834837016
42911,32,4,3.34,29,Sales,Female,47,59044.017390841
82150,26,1,2.72,27,HR,Female,37,53660.15663359131
95700,27,1,1.84,21,Marketing,Female,42,76940.58986365209
41627,18,3,1.47,63,HR,Male,50,73308.03717400797
86453,19,1,4.24,27,Sales,Male,48,92972.11731288327
65186,11,3,3.95,50,Sales,Female,43,81642.07963061205
29733,8,4,3.54,44,HR,Male,55,49871.1156130264
46078,10,3,4.2,63,Marketing,Female,53,64595.97969851371
80275,26,4,4.68,27,HR,Male,60,74367.06768850313
38467,40,4,2.01,51,Marketing,Male,53,89435.93381645017
32225,32,2,3.68,49,Finance,Male,46,60577.171684988294
69503,23,4,3.75,65,IT,Male,39,116853.1255989509
63829,23,1,2.24,29,HR,Male,53,59276.25909279986
57126,37,3,3.94,49,Marketing,Female,38,82015.49151306077
58797,11,3,2.83,58,Sales,Female,33,64018.638457289344
72938,26,3,1.86,62,Sales,Female,45,86087.5786856553
63337,19,3,4.31,50,IT,Female,56,126435.40416715648
24599,25,2,1.08,44,Sales,Male,47,83409.45765249647
66837,20,4,1.97,39,Sales,Male,43,61252.863500295905
1924,6,4,2.0,26,HR,Female,32,74611.29968743336
80454,27,2,4.21,21,Marketing,Female,47,61602.614392067095
31436,21,2,4.2,64,Marketing,Female,51,62634.03921507875
12058,23,2,4.37,44,Marketing,Male,48,75462.70174862948
71019,28,3,4.9,55,Finance,Male,58,82729.45677073726
86823,15,4,3.1,25,Sales,Female,33,68067.18649245235
84251,9,3,3.39,27,HR,Female,58,67948.01766718704
58841,36,3,4.73,38,HR,Female,43,74614.1509314137
59204,17,4,4.76,50,Finance,Female,60,111046.36882911953
39046,37,4,1.45,24,Sales,Female,43,76415.4742307729
65831,22,4,1.41,48,IT,Female,56,89013.88316030975
10299,16,2,3.19,20,Finance,Female,58,72782.22964504277
28616,21,1,3.19,20,IT,Male,57,120992.64509629682
48386,36,2,4.71,63,IT,Male,40,115504.00077297215
59766,29,3,4.21,25,Sales,Female,52,96807.92833956947
5256,13,1,2.31,60,Marketing,Male,54,87021.49355324173
99654,14,4,4.6,53,HR,Male,46,35601.28689684962
62255,12,2,3.33,24,IT,Female,40,73352.82850186052
50992,36,3,4.91,29,IT,Female,36,78897.4311061095
57154,16,1,4.48,34,IT,Female,44,93881.79529298434
31689,31,4,4.27,54,Marketing,Female,49,73695.65052686929
51003,12,3,3.34,54,Finance,Female,41,69262.59262139547
58979,30,2,3.76,43,Marketing,Male,31,88887.1339368926
81488,15,3,1.65,47,Sales,Female,56,52307.49399344054
44325,30,1,1.95,44,Sales,Female,46,58854.51940865358
90153,37,4,3.42,46,Sales,Male,52,83560.39710560408
73180,24,4,3.39,59,HR,Male,57,76433.2041361156
97992,17,4,2.26,47,IT,Male,44,100332.10945530128
80822,25,4,2.45,53,IT,Male,57,97593.03887905715
13024,26,4,1.88,28,Finance,Male,38,83138.3340972357
56790,4,2,4.64,62,Sales,Male,33,90449.21708419344
75998,16,1,4.74,60,Finance,Female,54,54961.09050670124
41521,37,4,1.13,48,Sales,Male,60,69256.42419517043
77621,27,4,4.02,38,Sales,Female,36,85576.79895317156
87773,23,1,4.05,50,Finance,Male,55,80420.10871056747
15525,24,4,3.8,61,IT,Female,46,98428.7393279607
16985,1,1,3.25,53,Finance,Male,54,93989.71147840786
46596,22,3,4.46,35,HR,Female,37,52283.82474391309
81594,4,1,3.32,26,Sales,Male,48,65792.73991780421
6958,6,3,2.62,36,HR,Male,31,67038.67726115776
28975,36,2,3.56,28,IT,Male,56,126557.20823595535
28987,11,1,1.44,26,Finance,Female,42,69767.4172701592
55500,3,2,3.98,59,Sales,Male,33,59514.94579513257
56088,16,2,2.11,25,Finance,Male,30,114787.78927089648
77323,29,4,4.35,23,HR,Female,60,80878.25075457511
55411,36,3,4.8,53,IT,Male,39,104763.99370292969
42266,15,1,4.38,51,Marketing,Female,48,63081.888817450796
56987,23,3,4.29,35,IT,Female,41,101073.1477181849
40081,35,3,2.99,65,Sales,Male,40,59836.729429036495
61066,29,2,3.18,40,IT,Female,42,97855.2003860779
80565,31,1,3.92,30,Sales,Male,34,75718.41709945709
39679,19,1,1.43,56,HR,Female,59,71554.17595158046
9939,32,4,1.47,28,Marketing,Female,52,42524.996577339465
38960,19,3,4.84,39,Marketing,Male,37,74183.63837351241
53136,40,3,2.18,41,Finance,Female,57,77609.44237948996
37052,18,3,2.24,35,HR,Male,40,48410.05054929826
469,33,1,1.24,32,Finance,Male,57,74770.72310903156
77406,18,3,2.91,34,Sales,Female,59,108068.87352390363
27935,28,2,4.23,65,Sales,Male,49,56815.05185922413
67791,16,4,4.39,59,Sales,Male,51,65751.91408368759
65440,2,2,3.39,26,Finance,Male,45,89221.47036437235
61239,20,4,2.16,49,Finance,Male,60,121473.86952531285
50400,37,1,3.38,55,Marketing,Male,52,66499.92218413172
30632,35,4,3.43,34,Finance,Female,34,71417.15519652098
96499,6,4,3.1,41,HR,Male,59,57681.15676933393
32045,32,1,4.7,27,HR,Male,46,79050.58799618327
12425,35,4,3.44,59,HR,Male,35,58078.164365898614
99466,3,2,4.34,50,IT,Female,39,108030.33865344377
6379,10,2,3.15,60,HR,Female,55,64060.409439863026
3103,29,4,1.41,60,HR,Female,40,56292.09452571788
23415,23,3,1.58,28,Sales,Male,36,77978.80501233113
2329,17,4,3.99,32,IT,Male,39,109794.07792619137
19385,38,2,1.74,54,Marketing,Male,39,83703.90601483207
67715,6,4,4.12,29,IT,Male,43,79599.49523357484
93651,33,2,1.1,33,HR,Male,53,78386.27198003806
23660,22,2,4.42,23,Sales,Female,53,80906.62966478991
99914,36,4,3.42,41,Finance,Female,30,73239.1515278019
21959,15,2,1.82,33,Marketing,Female,46,80666.65111014592
67236,32,1,4.16,31,HR,Female,43,68994.97543634758
19874,33,2,3.62,29,Finance,Male,39,122446.15766150548
66550,33,1,3.22,40,IT,Female,36,103602.27303490657
85730,37,2,1.82,32,HR,Female,57,59532.17732619517
11982,30,3,4.31,46,Marketing,Male,60,83598.62074990322
30913,20,2,1.57,42,IT,Female,35,84431.30826703504
22287,20,4,4.2,22,Finance,Female,58,122424.81205151741
2026,14,1,3.09,24,HR,Female,53,79629.78607725137
36270,10,3,2.66,46,Marketing,Male,37,74492.60377117642
62005,29,1,2.96,37,Marketing,Male,39,68678.55634529324
33852,14,2,2.01,58,IT,Male,36,86824.6715075699
79418,4,2,3.68,58,IT,Male,35,121642.21682354675
29626,39,2,3.69,57,IT,Female,59,91923.43584144178
64960,5,1,4.32,30,Sales,Male,57,67782.3524446232
89599,10,2,2.9,44,Finance,Female,59,85950.96092431503
69486,1,1,2.41,20,Sales,Female,51,71954.00034924928
94534,8,1,3.11,45,IT,Female,47,113710.8637115545
90655,26,4,3.02,32,Sales,Male,56,55961.18248320004
96204,39,1,1.97,44,Marketing,Male,44,89241.5340665581
97383,7,1,1.68,30,HR,Female,41,38727.72206483737
17094,18,2,2.35,60,Sales,Male,39,59598.88226735771
61957,17,3,1.11,51,HR,Female,43,54625.64087858065
39988,17,1,2.96,65,Sales,Male,59,62584.89523790734
19692,29,3,2.84,53,HR,Male,58,64752.62456552399
83737,4,4,4.98,63,HR,Male,55,46957.74558702853
88230,6,1,1.42,40,HR,Male,33,60290.52531612486
95329,35,1,4.81,24,HR,Female,49,48788.19325840836
20878,36,4,2.11,43,Finance,Female,48,109063.03825271847
47742,21,1,3.19,20,IT,Female,49,111744.04943198143
10074,30,4,2.29,47,HR,Male,54,48368.19126155249
56000,32,2,4.46,51,Sales,Male,31,59898.55103296251
27710,22,3,3.26,57,Sales,Female,44,85769.07580068185
45406,39,2,3.98,29,Sales,Female,46,68901.08544671317
10553,18,4,3.33,47,HR,Male,56,52025.24827411138
96149,36,3,4.07,31,Finance,Male,43,96999.17902672154
6787,19,1,4.12,43,Marketing,Male,48,67018.82743495797
38401,39,1,4.99,46,HR,Female,60,74914.8430824569
61557,6,1,3.17,38,IT,Female,59,75523.97142563213
98409,25,4,4.58,23,HR,Male,60,85340.7128629537
73524,31,3,1.91,51,IT,Male,55,63604.13766618202
56698,29,1,1.29,34,Sales,Female,49,82376.00626521555
59659,40,3,1.64,40,HR,Female,34,63742.8521600482
79743,1,2,2.97,59,Finance,Male,51,119114.76203169636
6105,27,2,2.34,44,HR,Female,40,86131.3640925526
68427,22,4,4.45,36,Finance,Male,45,124996.5456002618
44124,30,1,3.67,42,Finance,Female,41,85821.77170832643
36298,8,4,3.34,53,Marketing,Female,50,67777.07779390154
64010,29,4,1.93,44,HR,Male,41,85505.64294893382
63303,13,2,1.81,59,IT,Female,38,99528.95711984688
38681,28,2,2.1,40,Marketing,Male,50,51803.00551975938
66716,32,4,2.84,45,Finance,Female,44,109367.03436050238
83002,4,2,3.75,64,Marketing,Male,44,78026.17705566662
5936,14,3,3.45,62,IT,Male,45,102639.62461566614
51398,33,3,1.41,25,Marketing,Male,38,46051.21592902307
51265,16,1,2.81,33,HR,Male,30,72320.30186602625
65971,34,1,4.26,61,Marketing,Male,34,66150.04446424541
41325,12,1,3.47,62,HR,Female,50,37120.053413921145
83258,26,2,2.61,52,Finance,Female,35,105976.4707557674
77642,2,3,2.27,59,Sales,Female,30,83132.01143172299
63133,15,1,1.37,50,HR,Male,31,46702.58303001156
93324,32,1,1.74,33,HR,Female,51,47528.49698188411
98809,35,2,3.27,32,Finance,Female,47,109698.85931714831
59694,19,1,2.81,48,Marketing,Female,34,64373.85593994108
58991,5,4,2.86,54,Sales,Male,48,57760.563032308455
99577,20,2,4.35,63,Marketing,Male,41,74235.83425001487
13167,35,4,2.17,64,Sales,Female,56,59281.26049512276
12786,11,2,1.18,30,Marketing,Male,48,50681.27772568182
70335,16,3,3.04,60,HR,Male,60,67880.8775307298
60136,3,4,3.65,42,HR,Female,39,54709.87252540898
858,33,3,4.37,54,Marketing,Female,48,68699.16178024393
91348,34,4,4.36,47,IT,Male,56,103467.90967071269
99010,1,4,2.56,50,Sales,Female,37,54761.031332341656
6776,26,2,3.17,20,Marketing,Female,59,69696.373689802
26738,17,4,3.66,57,Marketing,Female,54,55659.811005366595
49788,7,3,3.17,63,IT,Female,50,118255.44977208573
80274,25,2,1.88,62,HR,Female,60,44205.57067032331
60673,15,1,4.95,60,Finance,Male,55,87935.70214986922
71684,25,2,3.4,55,IT,Male,33,76308.12251323953
12489,22,2,4.95,22,Finance,Female,32,73391.97229437373
75720,39,2,1.93,49,Sales,Male,57,69640.48751516143
61378,14,2,1.82,62,Sales,Male,42,69538.49014518195
22848,30,3,3.67,60,Finance,Male,56,68983.30035162852
32068,2,2,4.52,36,Marketing,Male,34,70917.9584560194
53392,3,2,2.09,57,Marketing,Female,54,54122.04156096622
29324,33,4,2.63,30,IT,Male,43,92748.49541224526
30680,15,1,1.9,61,IT,Female,53,72232.97364100153
18765,35,3,4.68,37,Finance,Female,53,105156.8837159347
80558,20,2,2.92,26,IT,Female,54,109516.68382304357
77381,12,2,2.88,26,Finance,Female,35,97282.47401102046
60781,14,1,4.39,36,Marketing,Female,40,70840.96367215402
37636,15,4,2.26,61,Sales,Male,49,60559.621884722204
52315,14,2,3.2,40,HR,Female,30,74099.25160853987
38258,29,2,4.43,32,Sales,Female,42,88422.71036336866
7900,25,4,3.92,47,Finance,Male,43,89172.54687878066
48063,1,2,2.45,42,HR,Male,32,64986.97081111901
15343,31,2,2.48,20,Sales,Female,57,74355.26473370122
49148,2,1,2.83,56,IT,Female,54,80267.74563886694
16539,28,2,1.42,53,HR,Female,51,35430.007904852435
55718,36,4,4.29,32,Sales,Female,58,61013.10355113514
79284,11,1,1.99,62,Marketing,Female,33,51395.88440466049
14879,10,1,1.96,43,Sales,Male,43,70074.99548725749
42379,6,4,4.56,20,HR,Female,51,56662.56170561146
63426,6,2,1.78,47,Finance,Female,40,110707.89650133287
95106,13,3,1.4,46,IT,Female,34,73898.05735989555
45973,15,1,3.56,22,IT,Female,57,99428.98999185755
3115,12,3,3.36,47,HR,Male,33,51018.39558397455
81215,12,1,2.16,64,Sales,Female,35,82602.61500795676
9193,5,3,3.27,62,Marketing,Male,48,47171.541074960835
76013,19,1,4.37,63,Finance,Female,44,100498.9851021046
36301,10,4,2.68,65,Sales,Female,39,61168.589758243725
24266,38,3,1.73,62,IT,Male,46,117481.5466882716
44943,12,1,4.59,65,HR,Female,43,50480.62716015134
61445,10,3,2.93,26,IT,Male,52,86183.58402722033
14994,6,1,1.64,42,Marketing,Female,40,52278.5040703822
50285,39,3,1.14,59,IT,Female,40,78557.05879146003
49362,23,3,4.33,23,Finance,Male,44,76698.91539592638
66402,27,1,2.35,23,Finance,Female,33,116336.9831156427
18021,27,2,4.72,32,Finance,Female,30,63602.36129506256
63480,17,1,4.9,34,Sales,Female,52,58411.09819948819
47479,26,2,3.85,28,IT,Male,36,120772.59543025678
64118,10,2,1.19,40,HR,Female,49,62278.216346535664
73048,33,4,3.45,38,IT,Female,60,101570.61227466997
92035,7,1,3.16,23,Sales,Male,49,61529.29866618872
1465,26,1,4.07,23,IT,Male,35,82554.41734129612
55260,9,1,2.56,33,HR,Female,45,40851.13384470679
91746,7,2,3.94,32,Marketing,Male,39,66288.92955895374
47011,28,4,2.51,38,IT,Female,45,82903.52176898187
56100,19,3,3.3,47,Marketing,Male,41,71311.40116107228
30148,21,2,4.71,54,Marketing,Male,34,82582.64480804463
38528,11,2,1.46,60,Finance,Male,57,86029.32178714272
85332,5,2,3.56,48,Marketing,Male,34,85162.28284923786
68155,5,1,4.86,39,HR,Female,60,61480.344962366464
68168,37,2,3.79,20,Finance,Female,50,107629.79490654398
89661,33,3,3.3,27,IT,Male,33,105350.86193418852
15847,16,4,4.1,29,Marketing,Female,50,72678.09504683023
24780,7,1,1.75,24,Sales,Male,48,69853.94072120795
5573,11,2,4.27,26,HR,Female,47,51815.15461171147
44674,12,2,3.78,25,Marketing,Male,35,68439.63456260861
21557,40,1,3.84,24,Sales,Male,48,53574.02695706206
21091,29,4,2.96,38,IT,Male,49,109177.77996223184
23320,1,4,1.36,64,HR,Male,56,65487.63203460317
12110,3,2,3.47,34,HR,Female,46,50448.80412018039
16043,31,4,4.11,26,IT,Male,57,92459.4275154751
34486,30,1,2.36,23,Marketing,Male,47,48785.8696932565
22210,23,2,3.91,55,HR,Male,57,63324.461792676055
89193,39,1,4.28,62,IT,Male,51,85720.35028705117
32253,15,3,2.41,50,Sales,Male,51,85431.46587605219
31976,14,1,3.74,20,Finance,Female,42,104527.55060297134
19475,38,4,4.79,32,Sales,Male,55,75251.69060453589
89370,3,1,3.46,54,Sales,Male,45,80643.4361766371
74413,3,2,2.16,29,HR,Male,37,55816.95775152599
50159,17,4,3.74,23,HR,Male,58,65109.48849989592
30147,6,2,2.33,30,HR,Female,54,54762.58456819953
59586,6,3,2.93,40,Marketing,Female,57,96189.64769990847
79610,39,4,3.57,30,Marketing,Male,47,88137.58919697187
50421,33,3,4.91,25,HR,Male,56,69543.24558245015
91095,21,2,4.39,30,Sales,Female,43,67215.41767898749
90118,16,2,4.39,28,Finance,Male,54,107591.70452391141
92147,22,4,1.5,34,IT,Male,60,78520.65081809727
70775,40,3,4.9,44,Sales,Female,49,61946.54338344295
82224,1,2,1.11,49,IT,Female,45,103292.51158397293
5915,31,3,2.64,29,Sales,Male,52,61215.052697460254
72351,16,3,1.51,53,HR,Male,36,48390.83523221111
24923,8,1,2.39,24,HR,Female,48,45092.973134483516
96651,12,2,2.73,56,HR,Male,51,57144.95663456272
50926,19,4,4.35,56,Finance,Female,46,110179.16696913063
68732,19,1,1.53,22,HR,Male,33,58049.547035237585
27599,36,4,2.99,48,Marketing,Female,33,74714.89302265483
18551,29,2,4.29,56,Sales,Female,59,78061.99758716395
14051,13,4,4.15,22,IT,Male,45,96323.64544230053
17798,1,3,3.2,60,Finance,Female,33,76147.45387225821
87749,18,2,2.65,45,IT,Female,57,88947.14679273783
18739,16,3,2.96,65,HR,Male,48,62874.55173404429
98945,14,1,4.92,24,HR,Female,51,53970.382414938846
83578,30,2,1.68,26,HR,Female,37,63084.627279056745
15901,8,4,1.29,39,IT,Female,47,122291.96157035952
23746,32,2,3.78,46,Finance,Male,49,83045.48903098007
31869,1,3,4.79,40,Sales,Female,52,80061.54773178475
86562,11,1,4.14,35,Marketing,Female,39,88245.21174768261
76355,20,2,4.18,30,Marketing,Male,35,84983.20121652295
49310,37,3,4.41,27,HR,Male,42,55253.27420253577
60505,31,4,1.6,38,IT,Male,42,103702.54921785202
5464,31,2,3.34,45,HR,Female,31,67697.66009104482
95485,39,4,2.57,27,Finance,Female,40,93283.90578684564
80771,10,1,1.92,46,Marketing,Male,56,53928.40501677898
64815,12,4,3.21,57,Marketing,Male,52,58588.47782915789
59539,39,3,4.97,64,IT,Female,39,119042.49116439976
22153,2,1,3.0,27,IT,Male,58,73673.86520627428
16613,13,1,1.32,26,Sales,Female,36,66625.83149600144
79356,28,1,2.28,60,Marketing,Male,54,68587.03774508656
93518,8,2,1.16,26,Finance,Female,53,87066.05153175931
55939,31,4,3.24,65,HR,Male,57,67948.7630992169
61079,4,3,3.74,52,Sales,Female,59,84094.81883824921
20413,22,3,3.42,41,Marketing,Female,55,53385.43168462314
17877,18,2,3.87,49,Marketing,Female,48,78901.87647822667
37883,28,1,4.38,28,Sales,Male,50,53197.43898920358
60736,2,2,1.1,45,IT,Male,38,65293.14348507277
3455,6,1,1.95,23,Sales,Female,49,52854.249624485536
43679,26,2,2.48,23,HR,Male,55,50733.46377178365
58857,23,4,4.47,22,Sales,Male,45,83423.50610970454
16958,25,4,2.13,49,Marketing,Female,47,59859.50821913101
81041,15,3,3.23,29,IT,Male,42,113637.3720740506
13085,19,1,2.28,31,Sales,Female,41,61939.66716823065
84940,20,1,4.98,25,Marketing,Female,38,71964.32303090623
70631,5,1,3.0,44,Finance,Male,38,98176.56222139193
67120,6,4,4.54,59,IT,Male,35,79289.52628579446
93598,4,1,2.23,46,IT,Female,45,120913.64364998102
92331,31,1,3.84,45,Marketing,Female,52,85556.75416171849
82402,30,4,2.64,41,IT,Female,45,106803.80925848658
98577,12,3,4.1,20,Marketing,Male,43,63702.78564534896
8145,27,4,2.56,60,Marketing,Male,54,74776.63068424976
37368,37,1,1.55,53,Finance,Male,37,100642.33728601056
84456,5,3,3.86,56,HR,Female,56,61128.5701444098
69848,32,4,1.29,36,HR,Female,56,68263.9866822953
83627,16,1,4.17,25,Sales,Male,39,63480.65156755936
91809,19,4,3.45,54,IT,Female,48,97098.11590729386
1178,14,3,3.98,54,HR,Female,53,76876.08111187744
39074,13,1,3.79,49,IT,Male,56,74878.86990524932
70888,4,3,4.8,59,Finance,Female,51,100489.23010076708
68023,13,2,1.77,27,Sales,Male,47,74903.69084873176
58489,23,4,1.96,33,Marketing,Female,58,60149.2313739317
29008,28,1,3.54,35,HR,Female,42,71306.77067720662
68441,27,4,2.93,36,Finance,Male,35,96837.51015775048
31294,40,3,2.4,55,Finance,Male,42,82089.39432549023
25673,12,4,1.36,24,HR,Male,51,84520.59955619636
20334,23,3,3.68,28,IT,Male,39,83456.6065079229
84474,14,4,3.05,47,HR,Male,35,70139.17299053658
75205,16,2,1.58,33,Marketing,Male,55,78682.4348697032
51662,17,3,2.12,26,IT,Male,32,88904.0978120999
87206,37,2,2.57,41,HR,Male,38,83855.31364102394
52693,5,4,4.27,33,HR,Male,30,82424.77580151323
92564,25,4,1.38,61,Finance,Male,34,62807.447996366405
1848,5,4,4.9,43,Marketing,Male,34,70366.78853927545
63631,27,3,2.26,49,HR,Female,50,43144.77775873759
25341,16,3,1.49,25,Marketing,Male,42,57560.02002701273
33792,30,3,3.24,45,Finance,Female,48,79824.44215612936
22937,2,2,1.08,48,Marketing,Female,41,64070.79959889578
18287,23,1,3.23,50,Finance,Male,45,64880.450754135025
62943,6,4,4.98,33,Finance,Female,44,122657.45749800545
83055,26,4,2.51,44,HR,Male,31,73358.90184207077
66513,30,1,3.63,53,Sales,Female,51,74739.65529559222
54557,3,3,4.99,44,IT,Male,60,132694.85750832246
34689,15,4,3.14,34,IT,Female,41,111886.35213486516
94365,19,4,2.71,54,Marketing,Female,36,80483.47730245034
51452,4,2,4.52,32,Finance,Male,47,70533.66020463401
34128,10,3,1.73,38,IT,Male,34,91049.58874404244
75862,30,3,3.54,34,Sales,Male,60,57914.986429865494
57063,2,1,1.83,51,Marketing,Female,55,63087.26970038289
9059,1,4,3.77,37,IT,Male,49,111993.54240071171
95694,25,4,3.48,60,HR,Male,54,62050.494285343215
8276,24,4,4.22,54,Finance,Male,38,110556.19301061629
11639,5,1,4.92,40,Finance,Female,31,102100.85163746805
16465,7,1,2.43,43,HR,Male,43,56131.38161424067
54353,3,2,4.77,52,Marketing,Female,44,74602.63630670041
22678,21,4,3.43,49,IT,Female,45,82148.52343698038
28718,38,3,2.08,33,Finance,Female,45,77972.92230131567
17322,4,4,3.48,35,HR,Female,48,82994.04856773469
73117,29,1,1.04,47,IT,Female,39,83342.62935669634
78331,27,1,2.4,48,Finance,Male,51,84958.44295927149
98317,26,2,1.69,54,Marketing,Female,56,80153.54106632751
24616,8,1,3.01,43,HR,Male,37,51370.42538498331
86945,12,3,2.57,26,Sales,Male,40,85820.47686004653
59429,36,4,3.67,22,Finance,Male,46,88351.46290203246
90054,36,3,1.41,34,Sales,Female,34,72056.706446994
68303,29,2,4.66,58,Sales,Female,31,77085.55598363426
57262,21,1,3.33,29,IT,Male,41,84610.02074532883
66711,9,1,3.42,64,HR,Female,39,75456.91064826908
20664,18,3,4.0,54,Marketing,Male,38,56686.860714695584
8386,17,2,4.51,29,Marketing,Female,56,52508.42315123947
68760,10,3,1.71,36,IT,Female,47,126258.93623763311
52736,34,3,1.58,55,HR,Male,49,70565.67665541368
80717,7,4,4.97,56,Sales,Male,53,74396.39224343946
79343,9,3,4.11,34,Finance,Female,53,85374.40152932455
75327,35,1,2.98,44,HR,Male,52,55351.368552351516
61868,1,1,3.73,40,Finance,Female,53,92558.92980744674
96310,38,3,3.85,54,Marketing,Male,36,93268.06953972213
13821,22,3,1.02,29,IT,Female,36,77060.52860514302
59374,37,3,2.16,40,Finance,Male,43,95719.4450865903
44969,19,2,3.54,60,Finance,Male,56,101167.26376263643
